# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,14.85,3.5799999999999996,-179.70213162094197,0,2.0,2.4011803595674497,0.0,0.0,0.0
 0.06634258421079194,14.845598720998368,3.5799771184952145,-179.70213162094197,0.13268516842158387,2.0,2.4011803595674497,0.0,22.120055169302283,0.0
 0.09357000726223093,14.841245250529907,3.5799087180395106,-179.0998595209262,0.18714001452446186,2.0,2.4584742478177684,0.0,29.43500148838964,0.0
 0.11429716058092165,14.836938252519671,3.5797951647208643,-178.48975573214045,0.22859432116184333,2.0000000000000013,2.5140697385159467,0.0,35.60755847792164,0.0
 0.13163830338632818,14.832676390892711,3.5796368246272543,-177.87227997562297,0.2632766067726564,2.0000000000000018,2.5676852087051345,0.0,41.167103927407254,0.0
 0.14680454606788312,14.82845832957407,3.579434063846657,-177.24792968696312,0.2936090921357663,2.0,2.619034660261037,0.0,46.32287000772452,0.0
 0.16041963712875645,14.824282732488808,3.579187248467049,-176.61723959360694,0.32083927425751296,2.0,2.6678301022573137,0.0,51.17811584699101,0.0
 0.17285578470229093,14.820148263561968,3.578896744576408,-175.98078099239834,0.3457115694045819,2.0,2.71378413590738,0.0,55.78873658258506,0.0
 0.1843566774596134,14.816053586718608,3.5785629182627114,-175.3391607158955,0.36871335491922685,2.0,2.7566127104681417,0.0,60.1857395539461,0.0
 0.1950924587351347,14.811997365883775,3.5781861356139366,-174.69301978013883,0.39018491747026945,2.0,2.7960380142764327,0.0,64.38564306948064,0.0
 0.20518769174912754,14.807978264982518,3.5777667627180594,-174.0430317105967,0.41037538349825514,2.0,2.8317914551870067,0.0,68.39593440694271,0.0
 0.21473696054639996,14.803994947939891,3.577305165663059,-173.38990054830415,0.42947392109279997,2.0,2.8636166842149544,0.0,72.21821901137417,0.0
 0.22381419915073641,14.800046078680943,3.576801710536911,-172.7343585427577,0.4476283983014729,2.0,2.891272604348952,0.0,75.85018216553328,0.0
 0.23247858175066685,14.796130321130725,3.576256763427593,-172.07716354420108,0.46495716350133376,2.0,2.9145363116293326,0.0,79.28689322060126,0.0
 0.2407784079246436,14.792246339214287,3.575670690423083,-171.41909611259544,0.4815568158492873,2.0,2.9332059091974285,0.0,82.52172320625684,0.0
 0.24875375939634317,14.78839279685668,3.575043857611357,-170.76095636597526,0.4975075187926864,2.0,2.9471031331652475,0.0,85.54702265085855,0.0
 0.25643837248016615,14.784568357982955,3.574376631080393,-170.10356059643036,0.5128767449603324,2.000000000000007,2.956075738811874,0.0,88.35464312703814,0.0
 0.2638609921359519,14.780771686518163,3.5736693769181676,-169.44773768567566,0.5277219842719039,2.0,2.9599995908967363,0.0,90.93635146583017,0.0
 0.27104637309972734,14.777001446387354,3.5729224612126584,-168.7943253569379,0.5420927461994548,2.0,2.958780412337678,0.0,93.28416623032588,0.0
 0.27801603451414036,14.77325630151558,3.5721362500518423,-168.1441663029867,0.5560320690282808,2.0,2.952355151689637,0.0,95.39063458822918,0.0
 0.28478883850013503,14.76953491582789,3.571311109523697,-167.498104232821,0.5695776770002702,2.0,2.940692938556715,0.0,97.24906090893283,0.0
 0.29138144048233516,14.765835953249335,3.5704474057161986,-166.85697988110564,0.5827628809646704,2.0,2.9237956033605874,0.0,98.85369416147542,0.0
 0.2978086444503637,14.762158077704967,3.569545504717326,-166.22162702573672,0.5956172889007275,2.0,2.901697753838582,0.0,100.19987885085284,0.0
 0.3040836866449247,14.758499953119834,3.5686057726150544,-165.59286855805772,0.6081673732898495,2.0,2.874466404073695,0.0,101.28417252184481,0.0
 0.310218464593095,14.75486024341899,3.5676285754973627,-164.97151264997206,0.6204369291861901,2.0,2.8422001695064876,0.0,102.10443226126463,0.0
 0.3162237238839477,14.751237612527484,3.566614279452227,-164.35834905949784,0.6324474477678955,2.0,2.8050280468823607,0.0,102.65987205219133,0.0
 0.3221092118884343,14.747630724370367,3.565563250567625,-163.75414561399253,0.6442184237768687,2.0,2.7631078095721526,0.0,102.95109283153133,0.0
 0.3278838053508137,14.74403824287269,3.564475854931534,-163.15964490638277,0.6557676107016275,2.0,2.7166240572953844,0.0,102.9800870864132,0.0
 0.33355561712815496,14.740458831959502,3.5633524586319303,-162.57556123561443,0.6671112342563101,2.0000000000000195,2.665785964333496,0.0,102.75021996661293,0.0
 0.33913208614149776,14.736891155555856,3.562193427756792,-162.00257781785643,0.6782641722829957,2.0,2.610824777741124,0.0,102.26618908007052,0.0
 0.34462005369991955,14.7333338775868,3.560999128394096,-161.44134428986158,0.6892401073998393,2.0,2.551991119381547,0.0,101.53396532857076,0.0
